id,state,c_code,country,crop,year,harv_area_ha,yield,production_ha,statearea_ha,perimeter_km,lon,lat
"11811",Guro,MOZ,Mozambique,Maize,2000,7318.000000000000000,0.024596884394643,180.000000000000000,691032.6665842065,361.2889345195,33.6626979689,-16.9967282262
"11812",Guro,MOZ,Mozambique,Maize,2000,7318.000000000000000,0.024596884394643,180.000000000000000,691032.6665842065,361.2889345195,33.7562412508,-16.9991649212
"11946",Guro,MOZ,Mozambique,Maize,2000,7318.000000000000000,0.024596884394643,180.000000000000000,691032.6665842065,361.2889345195,33.1924366326,-17.0738351298
"11947",Guro,MOZ,Mozambique,Maize,2000,7318.000000000000000,0.024596884394643,180.000000000000000,691032.6665842065,361.2889345195,33.2859436219,-17.0764994085
"11948",Guro,MOZ,Mozambique,Maize,2000,7318.000000000000000,0.024596884394643,180.000000000000000,691032.6665842065,361.2889345195,33.3794672876,-17.0791209706
"11949",Guro,MOZ,Mozambique,Maize,2000,7318.000000000000000,0.024596884394643,180.000000000000000,691032.6665842065,361.2889345195,33.4730073608,-17.0816997826
"11950",Guro,MOZ,Mozambique,Maize,2000,7318.000000000000000,0.024596884394643,180.000000000000000,691032.6665842065,361.2889345195,33.5665635729,-17.0842358112
"11951",Guro,MOZ,Mozambique,Maize,2000,7318.000000000000000,0.024596884394643,180.000000000000000,691032.6665842065,361.2889345195,33.6601356548,-17.0867290240
"11952",Guro,MOZ,Mozambique,Maize,2000,7318.000000000000000,0.024596884394643,180.000000000000000,691032.6665842065,361.2889345195,33.7537233371,-17.0891793888
"12085",Guro,MOZ,Mozambique,Maize,2000,7318.000000000000000,0.024596884394643,180.000000000000000,691032.6665842065,361.2889345195,33.0961014083,-17.1610406891
"12086",Guro,MOZ,Mozambique,Maize,2000,7318.000000000000000,0.024596884394643,180.000000000000000,691032.6665842065,361.2889345195,33.1896359045,-17.1637627628
"12087",Guro,MOZ,Mozambique,Maize,2000,7318.000000000000000,0.024596884394643,180.000000000000000,691032.6665842065,361.2889345195,33.2831873831,-17.1664419164
"12088",Guro,MOZ,Mozambique,Maize,2000,7318.000000000000000,0.024596884394643,180.000000000000000,691032.6665842065,361.2889345195,33.3767555753,-17.1690781153
