"CONTINENT_CODE","CONTINENT_NAME","COUNTRY_CODE","COUNTRY_NAME","AREA_CODE","AREA_NAME","ADMIN_LEVEL","ITEM_CODE","ITEM_NAME","YEAR","AEREA_HARVESTED","YIELD","PRODUCTION"
"AFR","All African countries","MOZ","Mozambique","MOZ003004","Inharrime","2","176","Beans, Dry","1994","3444.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003004","Inharrime","2","176","Beans, Dry","1995","3708.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003004","Inharrime","2","176","Beans, Dry","1996","3879.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003004","Inharrime","2","176","Beans, Dry","1997","7096.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003004","Inharrime","2","176","Beans, Dry","1998","8286.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003004","Inharrime","2","176","Beans, Dry","1999","3126.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003004","Inharrime","2","176","Beans, Dry","2000","6892.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003004","Inharrime","2","176","Beans, Dry","Most recent","6892.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003004","Inharrime","2","27","Rice, Paddy","1994","258.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003004","Inharrime","2","27","Rice, Paddy","1995","278.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003004","Inharrime","2","27","Rice, Paddy","1996","310.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003004","Inharrime","2","27","Rice, Paddy","1997","319.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003004","Inharrime","2","27","Rice, Paddy","1998","414.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003004","Inharrime","2","27","Rice, Paddy","1999","313.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003004","Inharrime","2","27","Rice, Paddy","2000","345.0","","5111.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003004","Inharrime","2","27","Rice, Paddy","Most recent","345.0","","5111.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003004","Inharrime","2","56","Maize","1994","12055.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003004","Inharrime","2","56","Maize","1995","12979.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003004","Inharrime","2","56","Maize","1996","10118.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003004","Inharrime","2","56","Maize","1997","13099.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003004","Inharrime","2","56","Maize","1998","13384.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003004","Inharrime","2","56","Maize","1999","4095.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003004","Inharrime","2","56","Maize","2000","12061.0","","370.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003004","Inharrime","2","56","Maize","Most recent","12061.0","","370.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","125","Cassava","1993","8428.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","125","Cassava","1994","1698.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","125","Cassava","1995","1933.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","125","Cassava","1996","1864.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","125","Cassava","1997","9731.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","125","Cassava","1998","9943.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","125","Cassava","1999","754.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","125","Cassava","2000","7991.0","","39037.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","125","Cassava","Most recent","7991.0","","39037.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","176","Beans, Dry","1994","2425.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","176","Beans, Dry","1995","2762.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","176","Beans, Dry","1996","2663.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","176","Beans, Dry","1997","3743.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","176","Beans, Dry","1998","3824.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","176","Beans, Dry","1999","862.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","176","Beans, Dry","2000","3073.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","176","Beans, Dry","Most recent","3073.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","27","Rice, Paddy","1994","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","27","Rice, Paddy","1995","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","27","Rice, Paddy","1996","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","27","Rice, Paddy","1997","337.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","27","Rice, Paddy","1998","382.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","27","Rice, Paddy","1999","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","27","Rice, Paddy","2000","307.0","","0.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","27","Rice, Paddy","Most recent","307.0","","0.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","56","Maize","1994","9215.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","56","Maize","1995","10495.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","56","Maize","1996","778.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","56","Maize","1997","892.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","56","Maize","1998","887.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","56","Maize","1999","820.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","56","Maize","2000","10757.0","","3742.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003005","Inhassoro","2","56","Maize","Most recent","10757.0","","3742.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","125","Cassava","1993","1516.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","125","Cassava","1994","11767.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","125","Cassava","1995","12518.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","125","Cassava","1996","12815.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","125","Cassava","1997","1892.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","125","Cassava","1998","922.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","125","Cassava","1999","8342.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","125","Cassava","2000","808.0","","3379.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","125","Cassava","Most recent","808.0","","3379.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","176","Beans, Dry","1994","3269.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","176","Beans, Dry","1995","3477.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","176","Beans, Dry","1996","3661.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","176","Beans, Dry","1997","2163.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","176","Beans, Dry","1998","1054.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","176","Beans, Dry","1999","2383.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","176","Beans, Dry","2000","923.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","176","Beans, Dry","Most recent","923.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","27","Rice, Paddy","1994","490.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","27","Rice, Paddy","1995","522.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","27","Rice, Paddy","1996","586.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","27","Rice, Paddy","1997","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","27","Rice, Paddy","1998","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","27","Rice, Paddy","1999","477.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","27","Rice, Paddy","2000","0.0","","0.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","27","Rice, Paddy","Most recent","0.0","","0.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","56","Maize","1994","6864.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","56","Maize","1995","7302.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","56","Maize","1996","5874.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","56","Maize","1997","5987.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","56","Maize","1998","7530.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","56","Maize","1999","6315.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","56","Maize","2000","4385.0","","0.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003006","Jangamo","2","56","Maize","Most recent","4385.0","","0.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","125","Cassava","1993","11474.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","125","Cassava","1994","236.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","125","Cassava","1995","245.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","125","Cassava","1996","263.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","125","Cassava","1997","13134.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","125","Cassava","1998","10097.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","125","Cassava","1999","233.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","125","Cassava","2000","9047.0","","43347.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","125","Cassava","Most recent","9047.0","","43347.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","176","Beans, Dry","1994","550.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","176","Beans, Dry","1995","571.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","176","Beans, Dry","1996","613.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","176","Beans, Dry","1997","3753.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","176","Beans, Dry","1998","2885.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","176","Beans, Dry","1999","543.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","176","Beans, Dry","2000","2585.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","176","Beans, Dry","Most recent","2585.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","27","Rice, Paddy","1994","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","27","Rice, Paddy","1995","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","27","Rice, Paddy","1996","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","27","Rice, Paddy","1997","675.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","27","Rice, Paddy","1998","577.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","27","Rice, Paddy","1999","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","27","Rice, Paddy","2000","517.0","","0.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","27","Rice, Paddy","Most recent","517.0","","0.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","56","Maize","1994","942.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","56","Maize","1995","980.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","56","Maize","1996","10343.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","56","Maize","1997","12146.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","56","Maize","1998","13163.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","56","Maize","1999","13979.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","56","Maize","2000","5428.0","","97.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003007","Mabote","2","56","Maize","Most recent","5428.0","","97.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003008","Massinga","2","125","Cassava","1993","130.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003008","Massinga","2","125","Cassava","1994","10406.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003008","Massinga","2","125","Cassava","1995","11575.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003008","Massinga","2","125","Cassava","1996","10958.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003008","Massinga","2","125","Cassava","1997","189.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003008","Massinga","2","125","Cassava","1998","286.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003008","Massinga","2","125","Cassava","1999","8607.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003008","Massinga","2","125","Cassava","2000","302.0","","1342.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003008","Massinga","2","125","Cassava","Most recent","302.0","","1342.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003008","Massinga","2","176","Beans, Dry","1994","11562.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003008","Massinga","2","176","Beans, Dry","1995","12861.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003008","Massinga","2","176","Beans, Dry","1996","12892.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003008","Massinga","2","176","Beans, Dry","1997","440.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003008","Massinga","2","176","Beans, Dry","1998","668.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003008","Massinga","2","176","Beans, Dry","1999","10758.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003008","Massinga","2","176","Beans, Dry","2000","705.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003008","Massinga","2","176","Beans, Dry","Most recent","705.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003008","Massinga","2","27","Rice, Paddy","1994","434.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003008","Massinga","2","27","Rice, Paddy","1995","482.0","",""
